Cluster 0 Summary
Number of Plants: 12513
Total Capacity: 1,196,634.6 MW
Average Distance to Cluster Center: 1378.39 km
Closest Plant to Menomonie: "Menomonie" (1.2 km)
Primary Sources:
  - solar: 5783
  - natural gas: 1963
  - hydroelectric: 1359
  - wind: 1323
  - petroleum: 759
  - biomass: 603
  - batteries: 294
  - coal: 200
  - other: 74
  - geothermal: 66
  - nuclear: 54
  - pumped storage: 35

Plant-Level Data:
Plant_Name,PrimSource,Total_MW,Distance_km,Cluster,Dist_to_ClusterCenter
John R Kelly,natural gas,113.0,1891.3001243734977,0,1369.9508678960794
G W Ivey,natural gas,32.7,2389.3883484917174,0,1850.7992378658923
J D Kennedy,natural gas,357.2,1847.2277932843306,0,1354.5374481621884
Northside Generating Station,coal,1322.0,1845.1446353992694,0,1355.1945623296142
Tom G Smith,natural gas,93.5,2289.4605349630096,0,1771.5117017386917
Pilot Butte,hydroelectric,1.6,1358.1749478785662,0,1461.452760806799
Larsen Memorial,natural gas,163.2,2069.730226715826,0,1533.7782055282976
C D McIntosh Jr,natural gas,493.5,2066.5838988484684,0,1531.0559011942478
W K Sanders,hydroelectric,1.4,1527.6951073597797,0,1765.5567170215181
Kerckhoff 2,hydroelectric,155.0,2462.6190600346495,0,2383.8020122175085
Indian River Plant,natural gas,275.8,2070.234761189799,0,1564.326395080666
Arvah B Hopkins,natural gas,484.5,1733.0758482953909,0,1176.256474343051
S O Purdom,natural gas,226.0,1769.9412963705724,0,1213.5863748172117
J Woodruff,hydroelectric,43.5,1691.219350115075,0,1127.189700119434
Medicine Bow,wind,6.2,1204.5451220479492,0,1223.6307692019325
Marathon Generating Plant,petroleum,11.0,2445.2192899241472,0,1888.3218498957544
Trenton North,petroleum,13.5,551.5991757121075,0,182.16732938317733
Bartletts Ferry,hydroelectric,189.1,1480.0310971528904,0,943.79814844365
Bowen,coal,3200.0,1336.3608309531667,0,841.8950371378356
Burton Dam,hydroelectric,9.6,1328.2054860548922,0,901.0794519389251
Flint River,hydroelectric,6.3,1622.9584653564307,0,1091.6301448621928
Goat Rock,hydroelectric,38.6,1485.9447434827237,0,948.924399307472
Jack McDonough,natural gas,2535.0,1384.1030805482376,0,894.9915874440646
Lloyd Shoals,hydroelectric,22.8,1459.9650060919446,0,976.0185043555124
Toadtown,hydroelectric,1.5,2484.515554653733,0,2505.6751895357615
McManus,petroleum,416.0,1766.614086626694,0,1293.2222790747026
Morgan Falls,hydroelectric,10.5,1373.2693705256065,0,891.2953277049928
Nacoochee,hydroelectric,6.0,1333.7411665959341,0,906.3978504292107
North Highlands,hydroelectric,34.4,1500.194282986302,0,963.2480082018656
Oliver Dam,hydroelectric,59.0,1498.3944832722352,0,961.6671830788792
Sinclair Dam,hydroelectric,43.8,1504.5720860735346,0,1034.364678022032
Tallulah Falls,hydroelectric,72.9,1340.1253992357942,0,915.5306848645761
Terrora,hydroelectric,17.6,1336.6319558423381,0,912.3774765030158
Tugalo,hydroelectric,52.0,1344.5050187564739,0,920.355227827878
Yates,natural gas,714.0,1404.6832958733496,0,892.6189134621944
Yonah,hydroelectric,28.5,1348.0483056761257,0,923.0415599652974
Stevens Creek,hydroelectric,12.0,1515.6880469414261,0,1090.8550609060935
Etiwanda,hydroelectric,23.9,2487.3821798851814,0,2301.708230433411
Moccasin Low Head Hydro Project,hydroelectric,2.9,2481.826180381993,0,2431.6480980107253
Lake Blackshear Project,hydroelectric,15.2,1604.985921800883,0,1083.5350445243926
Crisp Plant,natural gas,19.0,1605.3383531581878,0,1083.8607396815275
Hartwell Lake,hydroelectric,405.0,1403.4428700215608,0,982.6630989790525
Blue Ridge,hydroelectric,17.3,1286.6451118660068,0,838.6408794803799
Nottely,hydroelectric,20.1,1287.7131334706683,0,849.0120445130651
Buford,hydroelectric,126.8,1366.4827941730628,0,900.2433547944458
Allatoona,hydroelectric,72.0,1340.0095385727648,0,852.9780543050639
Walter F George,hydroelectric,168.0,1588.8759533499006,0,1033.9726931860027
Sly Creek,hydroelectric,12.1,2460.8433526694703,0,2469.604930720323
Kingsley,hydroelectric,41.0,890.0285509741649,0,837.2438236624877
East Barnet,hydroelectric,1.9,1571.4753614483902,0,1795.687086767817
Gem State,hydroelectric,23.4,1614.210169738818,0,1728.0776438481691
Canyon,hydroelectric,6.0,1756.800611600754,0,1123.8901733023774
Lewisville,hydroelectric,2.0,1382.6727152447224,0,756.4246561422918
Charles E Monty,hydroelectric,28.0,1718.3133036576533,0,1932.286020454248
Jarvis (Hinckley),hydroelectric,9.0,1351.2166223128697,0,1529.8277643556398
American Falls,hydroelectric,100.5,1692.4532636577665,0,1778.8337468727964
Bliss,hydroelectric,77.6,1861.481559589779,0,1958.2826240700897
Brownlee,hydroelectric,680.8,1961.057299861952,0,2132.8124497607337
C J Strike,hydroelectric,91.3,1932.0286988629398,0,2032.1040720003502
Cascade Dam,hydroelectric,13.0,1900.4266092589685,0,2060.746723527435
Clear Lake,hydroelectric,2.2,1845.7091037492473,0,1931.9556438215052
Lower Malad,hydroelectric,15.5,1849.8591200523501,0,1944.376486999227
Lower Salmon,hydroelectric,47.1,1850.3478326126115,0,1943.8932578436866
Salmon Diesel,petroleum,5.4,1721.2282974408438,0,1909.3173461652061
Shoshone Falls,hydroelectric,15.6,1818.094617846505,0,1900.5328474857943
Swan Falls,hydroelectric,29.4,1955.4453699584765,0,2067.7002635061613
Thousand Springs,hydroelectric,6.6,1848.0025015958568,0,1937.3427625553759
Twin Falls (ID),hydroelectric,44.4,1814.562395840073,0,1896.5329484580116
Upper Salmon A,hydroelectric,17.5,1854.1497174871165,0,1944.7823368350475
Upper Malad,hydroelectric,8.0,1848.2770728610185,0,1942.6866953045906
Ashton,hydroelectric,7.1,1552.088507917779,0,1696.1231870681263
Grace,hydroelectric,33.0,1614.3838118956608,0,1687.51851236819
Oneida,hydroelectric,27.9,1619.3314301924454,0,1679.974812126078
Soda,hydroelectric,15.2,1603.4473519291428,0,1681.323843997186
Cabinet Gorge,hydroelectric,254.6,1873.9127307587617,0,2162.9056191239715
Post Falls,hydroelectric,17.5,1940.3410729779869,0,2212.901572270448
Scott Flat,hydroelectric,0.9,2459.9624059357593,0,2458.1480002870685
Dworshak,hydroelectric,465.0,1894.5450334321417,0,2127.8300934127533
City Power Plant,hydroelectric,8.0,1608.0364308013382,0,1725.0923310040966
Lower No 2,hydroelectric,3.0,1609.9448837232078,0,1725.9682471977876
Upper Power Plant,hydroelectric,8.0,1607.0143680755236,0,1726.844173523968
Combie South,hydroelectric,1.5,2481.967045483165,0,2473.101156749358
Palisades Dam,hydroelectric,176.4,1545.7266333167497,0,1655.1786506011877
Albeni Falls,hydroelectric,42.0,1944.3724202424771,0,2232.646606718012
Grand Tower Energy Center LLC,natural gas,511.0,827.3296239633166,0,278.2598305921625
Dresden Generating Station,nuclear,1797.0,487.6437100440781,0,454.57856392212847
Kincaid Generation LLC,coal,1112.0,620.5150444414327,0,263.9327885891375
Powerton,coal,1538.0,515.5435326249406,0,303.2469323634637
Quad Cities Generating Station,nuclear,1819.0,373.6009841116699,0,372.6475047301229
Waukegan,petroleum,107.8,431.1912954691167,0,556.4384026772148
Fisk Street,petroleum,197.2,481.5909920853003,0,526.6449448782395
Baldwin Energy Complex,coal,1157.0,761.3037338457252,0,227.41980618488114
Moline,natural gas,63.2,390.7033616422483,0,342.68197360060765
Bottle Rock Power,geothermal,9.0,2624.3332864918425,0,2622.1300648348188
Rockton,hydroelectric,1.1,353.50852272793963,0,495.0908653790828
Alamo,hydroelectric,17.0,2528.327753208989,0,2375.8944525480297
Venice,natural gas,486.0,705.5808396714478,0,190.42491377398574
Quincy Chute,hydroelectric,9.4,2116.446956805095,0,2359.232767839351
Hydro Plant No 3,hydroelectric,2.6,1717.4996620881548,0,1637.1046330900392
Breese,petroleum,17.0,724.6524366774173,0,247.36743646750557
Bushnell,petroleum,10.8,494.6244545360385,0,253.97111485723977
Carlyle,petroleum,12.3,728.2050020425111,0,261.72923631757595
Carmi,petroleum,13.0,815.8872197888487,0,373.6494823174759
Farmer City,petroleum,9.7,580.5430528040102,0,359.7523386862621
Freeburg,petroleum,15.8,736.2261821470263,0,216.4919547156942
Geneseo,natural gas,27.2,406.89432157624674,0,353.2940302505927
Highland,petroleum,12.8,706.7190618398154,0,232.6237363280825
McLeansboro,petroleum,8.4,804.5915502591273,0,341.48627043484066
Marshall (IL),petroleum,16.9,702.372223315775,0,410.0898060197523
Peru (IL),petroleum,34.3,455.9145312690501,0,397.08163627335836
Princeton (IL),natural gas,37.7,437.1433114694954,0,381.0747547066614
Rantoul,petroleum,14.4,593.3021429384828,0,399.69755055581646
Red Bud,petroleum,14.3,757.4312476033257,0,214.9450244240721
North Ninth Street,natural gas,14.6,403.11192161109796,0,448.589488180231
South Main Street,petroleum,14.4,403.0932709319653,0,448.54911279069677
Dallman,coal,204.7,600.3505795017967,0,262.2494564545729
Lakeside,petroleum,5.1,600.1321487250918,0,262.51002621135603
Reynolds,petroleum,14.7,593.8158988349946,0,261.6169719979984
Sullivan (IL),petroleum,24.1,646.9137023555767,0,336.61535118241335
Waterloo,petroleum,28.3,741.8250330511156,0,197.91968248901017
Winnetka,natural gas,33.4,456.30932136425366,0,540.9063272146924
Marion,natural gas,260.0,843.8929843087108,0,324.40047787651577
Clifty Creek,coal,1173.0,868.8177853905141,0,602.2750249505368
Elkhart,hydroelectric,1.4,597.6931469302865,0,633.3023878728505
Last Chance,hydroelectric,1.4,1605.3687634187697,0,1681.362377807084
Twin Branch,hydroelectric,4.0,588.8044905959797,0,619.6630522743542
Harding Street,natural gas,966.0,742.0811334472744,0,541.6246679355114
Eagle Valley (IN),natural gas,673.0,751.0842950678759,0,519.2902489088566
CC Perry K,natural gas,6.4,739.0979971923863,0,545.1193205765456
AES Petersburg,coal,1066.2,804.805499636755,0,444.9276600475574
Michigan City,coal,455.0,535.9930141925887,0,567.8644029005195
Norway (IN),hydroelectric,4.0,619.7294654454566,0,528.8895531075806
Oakdale,hydroelectric,6.0,630.5827056111327,0,524.1683288093465
Cayuga,coal,1089.0,662.5861556780867,0,444.10123391250454
Edwardsport,coal,555.0,777.6072040994209,0,443.7655323357508
Markland,hydroelectric,53.7,889.0202714758324,0,641.6464793650601
Noblesville,natural gas,264.0,720.8621033247267,0,568.7927171674971
F B Culley,coal,360.0,863.5925957364043,0,449.6453866403733
Butler-Warner Generation Plant,natural gas,226.5,1553.6918043900898,0,1269.017980656475
Manti Lower,hydroelectric,1.0,1736.8134108700488,0,1661.3493370186968
Peru (IN),petroleum,1.8,661.882948143118,0,582.8110421763145
Rensselaer City Light Plant,natural gas,21.1,584.7225972747026,0,506.3158771216589
Whitewater Valley,coal,99.7,806.5472995543569,0,653.1666951529601
Iowa Hydro LLC,hydroelectric,1.2,327.1556137641091,0,393.7131389154433
Marshalltown,natural gas,104.8,323.48701858193675,0,367.342389744175
Prairie Creek,natural gas,156.3,326.74848913123355,0,358.82321201832593
Coralville GT,natural gas,62.1,357.38616622380147,0,330.33380838531036
Walter Scott Jr Energy Center,coal,1511.7,519.9190532426398,0,399.57350233892544
River Hills,natural gas,118.4,390.3841726863526,0,331.6485615063961
George Neal North,coal,510.0,457.5005644752497,0,521.0614599635728
Merl Parr,natural gas,32.5,211.5506632042499,0,477.94273280163594
Burlington (IA),natural gas,168.3,464.3471348091812,0,244.35864063681922
Keokuk,hydroelectric,150.0,500.04887216171204,0,200.4606485417171
Algona,petroleum,16.1,273.1398997876437,0,504.1665447308752
Alta Municipal Utilities,petroleum,4.0,365.63628924758507,0,499.9888511392797
Ames Electric Services Power Plant,natural gas,104.7,344.95481595776124,0,377.4950212693582
Anita,petroleum,2.7,445.91330115420607,0,361.0432307795831
Atlantic,natural gas,9.8,459.3176406812411,0,369.53220743792474
Bancroft,petroleum,4.1,254.26215717887777,0,526.7642117395371
Bellevue,petroleum,8.7,316.03906817112517,0,421.10547071111614
Bloomfield,natural gas,6.9,465.78048285098,0,215.5517951186914
Brooklyn,petroleum,2.0,352.6095695984321,0,329.50734029094207
Cascade,petroleum,6.8,295.74882787413026,0,409.20751400736947
Gas Turbine (IA),natural gas,40.3,266.59025659435343,0,416.73637650252283
Streeter Station,natural gas,55.6,264.49743519775177,0,418.3143768127111
Coggon,petroleum,1.8,290.19048954274285,0,397.239952505258
Corning,petroleum,6.8,489.3060929127167,0,319.14412674333795
Dayton (IA),petroleum,1.8,338.45497248152355,0,414.3813705892904
Estherville,natural gas,13.6,285.02576640990486,0,555.8011367595183
Forest City Light Plant,petroleum,21.2,225.67615458776655,0,511.3391707186664
Gowrie,petroleum,2.2,345.71819049935533,0,423.49703969203495
Graettinger,petroleum,3.1,290.21043660501226,0,536.1511462396691
Grand Junction,petroleum,1.7,373.1435023476692,0,400.6184741080757
Grundy Center City Light Plant,petroleum,8.7,287.67555971365846,0,401.5359370591958
Harlan,petroleum,3.2,452.3375163344188,0,406.373620869743
Indianola,petroleum,42.2,413.07897667768276,0,305.8976391497086
Lake Park,petroleum,4.0,314.97261939478483,0,574.4355807716662
Lake Mills,petroleum,17.7,207.00301076474162,0,526.4022451105806
Lamoni Municipal Utilities,petroleum,10.0,500.6761899667542,0,246.09267405539154
La Porte,petroleum,5.4,285.46472085934766,0,395.1058148415279
Laurens,petroleum,8.3,325.569354220889,0,499.7911355842206
Lenox,petroleum,5.8,493.5305405362776,0,300.52543916347605
Manning,petroleum,7.9,415.0703314925261,0,416.050112493709
Maquoketa 1,natural gas,22.0,331.6111517520079,0,391.16535862485415
McGregor,petroleum,1.5,214.3564011935822,0,484.0145372255979
Milford,petroleum,6.5,310.06041887312375,0,558.1203993973483
Montezuma,petroleum,9.6,369.0223906541131,0,313.9494918609225
Mt Pleasant,petroleum,24.0,435.1019076502007,0,255.06829171671868
Muscatine Plant #1,coal,248.9,393.6460499593511,0,312.6135996120268
New Hampton,natural gas,24.1,203.42735950072816,0,478.5768286392694
Ogden,petroleum,4.0,359.2386412876361,0,390.6017456844138
Osage (IA),natural gas,17.6,191.18650812106804,0,503.3749220097115
Ottumwa City of,hydroelectric,3.2,431.00726918557814,0,250.3591257723663
Preston (IA),natural gas,3.8,337.3452490249965,0,401.69896523780847
Rockford,petroleum,2.9,219.11852046048148,0,478.81461763502585
Rock Rapids,petroleum,2.5,375.18234244902175,0,608.5111638778208
Sibley One,petroleum,4.8,344.92645295510744,0,587.60078488802
Spencer Gas Turbine,petroleum,17.0,321.7619210424906,0,539.8451973008971
State Center,petroleum,6.3,333.36084539679166,0,367.7817773604589
Story City,petroleum,13.5,328.3059612411069,0,394.42028296622453
Stuart (IA),petroleum,2.7,422.2573452291575,0,346.7001102576197
Sumner,petroleum,5.4,226.07866874039547,0,454.3857129969677
Traer Main,petroleum,3.2,301.53140497483486,0,381.2067868732077
Villisca Municipal Power Plant,petroleum,4.0,504.5805757484362,0,328.57344012859147
Vinton,natural gas,17.2,300.98572549495407,0,379.6974566569962
Webster City,petroleum,20.7,307.75554524875116,0,429.79103788812347
West Bend,petroleum,6.4,293.6589090885932,0,498.1879799633785
West Liberty,petroleum,14.8,371.46352038320504,0,325.5755759127597
Wilton,petroleum,9.2,372.77409548669795,0,334.09190154085877
Winterset,petroleum,17.6,428.5297481484771,0,318.4275022747354
Summit Lake,natural gas,111.8,462.5077904485497,0,310.91798757207255
Earl F Wisdom,natural gas,113.5,327.9553418486679,0,545.5719026811789
Bird City,petroleum,4.0,972.7998622420755,0,796.3345602798245
Colby,natural gas,13.0,966.2188020593627,0,751.4515475998171
Cimarron River,natural gas,67.3,1132.6892407824678,0,756.9146431612817
Fort Dodge,natural gas,148.8,1038.5092090401522,0,671.7874759438405
Great Bend - Sunflower,natural gas,99.8,921.3952524866685,0,566.3413052615532
Riverton,natural gas,274.0,898.3134759347697,0,277.89769424314545
Gordon Evans Energy Center,natural gas,303.1,915.6894951924078,0,462.71512986512164
La Cygne,coal,1426.0,760.2526405103102,0,203.4438967512356
Hutchinson Energy Center,natural gas,241.3,902.3504191558975,0,485.48532514458
Lawrence Energy Center,coal,485.3,708.7403575181169,0,252.58348208714872
Anthony,natural gas,11.1,999.580761174914,0,527.8485341844984
Ashland,petroleum,4.9,1077.0395632134264,0,671.1245167418394
Augusta Electric Plant No 1,natural gas,11.5,904.3702774940152,0,419.9370622721756
Baldwin City Plant No 1,petroleum,2.9,730.259603743752,0,244.40992211258572
Belleville,natural gas,14.3,730.8843436409045,0,468.22853019321025
Beloit,natural gas,16.6,789.0672956252263,0,501.5087320744572
Burlingame,natural gas,3.6,753.7884713412604,0,300.8028836929623
Burlington (KS),petroleum,10.4,808.2834219535148,0,301.2031744314413
Chanute 2,natural gas,46.0,851.1790998755869,0,295.02667767424015
Clay Center,natural gas,29.7,747.0955291394849,0,416.3989828419013
Coffeyville,natural gas,41.0,924.8301978752473,0,343.4560375145156
Colby City of,petroleum,17.7,968.1458761749363,0,753.139179346687
Ellinwood,natural gas,7.2,911.8191713772159,0,542.2998471482857
Erie,petroleum,3.9,858.5613434384048,0,284.0780526046672
Garnett Municipal,petroleum,10.2,784.7054278619961,0,256.3032682651566
Girard,natural gas,9.5,854.7563306165473,0,257.44705259741113
Goodland,natural gas,16.1,1013.8279635377348,0,808.4922450403149
Herington,petroleum,1.5,806.3133304884636,0,397.6319697333079
Hill City,petroleum,6.2,895.5036791417135,0,648.4960433424186
Hoisington,natural gas,11.0,907.3101224475562,0,557.087926194531
Holton,petroleum,19.4,677.6657209285131,0,300.69730260134224
Iola,petroleum,30.3,826.3231354439473,0,282.641016569064
Jetmore,petroleum,2.5,1005.0818628823207,0,659.8591864796667
Kaw,natural gas,140.3,682.0369255607679,0,200.77857583759481
Quindaro,natural gas,259.0,675.0821898675222,0,200.9237759804929
Kingman Municipal Power and Light Plant,natural gas,18.0,978.8431415335156,0,522.2119656296472
La Crosse,petroleum,5.5,933.9901077272654,0,603.1798994899584
Larned,petroleum,16.0,954.2916727937577,0,589.6301984287356
Lincoln,petroleum,7.6,828.398260857909,0,501.4842036156141
McPherson 2,natural gas,154.3,867.751011658292,0,464.27641460050273
Meade,natural gas,6.6,1098.5559641409782,0,716.5615772919392
Minneapolis City of,natural gas,8.0,798.6153081613172,0,463.54148068077285
Oberlin (KS),petroleum,6.0,902.6790792655873,0,711.8322737651828
Osage City,natural gas,10.1,765.8522870364698,0,300.62237481671065
Osawatomie City of,petroleum,5.6,752.212841431169,0,227.08711614117144
Osborne,petroleum,4.6,821.9174939652394,0,550.6371920819901
Ottawa,natural gas,18.0,749.6442879215966,0,253.30010915685455
Pratt,natural gas,14.5,985.8154559217514,0,570.9827687745081
Russell Downtown,natural gas,14.4,878.1299155587919,0,562.2034863768988
Sabetha Power Plant,petroleum,18.7,637.9528073236405,0,321.50797956146215
St Francis,petroleum,5.1,990.5107348440501,0,820.1457242671764
St John,petroleum,6.8,953.4292422624472,0,563.6508936680972
Sharon Spring,natural gas,3.0,1050.0641120679607,0,812.6559360052933
Stafford,petroleum,2.5,949.1273349655168,0,550.638903421668
Sterling,petroleum,8.3,906.2496494514518,0,511.84019808104085
Stockton,natural gas,7.3,855.8972300263471,0,600.8170343264668
Wamego,natural gas,15.2,727.585274991687,0,344.0352810002774
Washington,natural gas,10.1,707.1064475913581,0,411.35088869663133
Wellington 1,natural gas,23.5,962.9476994725914,0,471.91403794351834
West 14th Street,natural gas,11.1,950.2896290977341,0,440.93456887409405
Garden City,natural gas,221.0,1070.9503096507208,0,748.4553835488275
Big Sandy,natural gas,260.0,1073.6010567071592,0,850.9920145898352
Dix Dam,hydroelectric,31.5,991.3179634102339,0,677.6449681409935
E W Brown,natural gas,1328.0,990.651077369854,0,676.7612481175747
Ghent,coal,1919.0,887.853943910096,0,635.6294746754164
Haefling,natural gas,24.0,974.3745079314542,0,687.7106483215714
Mother Ann Lee,hydroelectric,2.3,986.2725103741652,0,674.8064294412745
Cane Run,natural gas,691.0,897.0430275981608,0,567.5308497741404
Mill Creek (KY),coal,1465.0,908.420147440558,0,568.0524595105802
Ohio Falls,hydroelectric,100.8,892.805707211434,0,575.5024885191659
Paddys Run,natural gas,170.0,895.4456408676766,0,570.98612422372
Barkley,hydroelectric,148.0,926.6212337341282,0,412.202418155036
Paris (KY),petroleum,11.9,978.2855912038756,0,710.0612629750407
Kentucky Dam,hydroelectric,222.5,926.1909074133267,0,408.95651776032724
Paradise,natural gas,1763.0,942.1466018306761,0,500.7853386077295
Shawnee,coal,1206.0,898.2601355662927,0,362.42656161638394
Wolf Creek,hydroelectric,300.0,1055.9210131673958,0,668.1447641575215
Robert A Reid,natural gas,58.0,884.2663409357923,0,442.90323621994463
Cooper,coal,341.0,1069.5506529250424,0,709.8728660299986
Louisiana 1,natural gas,382.4,1600.633344082298,0,926.2053252668431
Louisiana 2,natural gas,138.0,1600.633344082298,0,926.2053252668431
R S Nelson,coal,1128.6,1626.8874830261177,0,946.7853834804753
Coughlin Power Station,natural gas,729.3,1560.5292369360532,0,880.8528490588847
Teche,natural gas,34.8,1674.176775344742,0,997.2745465250481
Little Gypsy,natural gas,908.1,1658.4421437297706,0,989.5746864791183
Nine Mile Point,natural gas,2349.4,1667.2130882173462,0,1001.3930157884425
Sterlington,natural gas,45.5,1353.4032080604743,0,674.3885458477924
Arsenal Hill,natural gas,110.0,1383.2411073038543,0,705.9326432621035
Lieberman,natural gas,208.0,1364.7098988846026,0,689.0065898315332
Houma,natural gas,67.5,1703.9622193205303,0,1032.366181521275
New Roads,petroleum,7.0,1574.0766369889,0,898.5274592963074
Rayne,petroleum,7.0,1628.2855846334458,0,948.5877159852732
Big Cajun 1,natural gas,364.9,1579.914201571085,0,904.423791609781
Ellsworth Hydro Station,hydroelectric,9.3,1850.0531931376518,0,2081.0922974899568
Milford Hydro Station,hydroelectric,7.8,1826.5875054382966,0,2072.3553704655674
Stillwater Hydro Station,hydroelectric,2.1,1824.116611782317,0,2068.706102610276
Bonny Eagle,batteries,17.0,1696.4795034182293,0,1893.663735223471
Brunswick Hydro,hydroelectric,20.0,1741.9275290844782,0,1948.8430395004248
Cape Gas Turbine,petroleum,32.0,1725.59932147337,0,1921.2609318981883
